id,name,age,salary,hire_date,profile,department,bonus
196,Name_864,,70000,2015-03-16,"{""address"": ""Street 20, City 2"", ""phone"": ""3895004576"", ""email"": ""email_287@example.com""}",,2550.0
197,Name_743,42.0,60000,,"{""address"": ""Street 96, City 37"", ""phone"": ""1214356225"", ""email"": ""email_458@example.com""}",HR,2411.0
198,Name_241,67.0,,2023-11-25,"{""address"": ""Street 52, City 26"", ""phone"": ""1873009281"", ""email"": ""email_588@example.com""}",Marketing,1908.0
199,Name_564,31.0,70000,,,,1134.0
200,Name_96,23.0,60000,,"{""address"": ""Street 24, City 7"", ""phone"": ""5266270086"", ""email"": ""email_67@example.com""}",IT,2890.0
201,Name_900,29.0,60000,2020-04-27,"{""address"": ""Street 50, City 24"", ""phone"": ""2969066946"", ""email"": ""email_634@example.com""}",IT,1333.0
202,Name_734,37.0,,2024-09-27,"{""address"": ""Street 88, City 22"", ""phone"": ""7562920640"", ""email"": ""email_98@example.com""}",Finance,9157.0
203,Name_485,40.0,60000,2019-03-15,"{""address"": ""Street 88, City 8"", ""phone"": ""7824955672"", ""email"": ""email_916@example.com""}",HR,3938.0
204,Name_407,47.0,50000,2023-08-17,"{""address"": ""Street 54, City 11"", ""phone"": ""5956176284"", ""email"": ""email_825@example.com""}",IT,4626.0
205,Name_231,47.0,50000,2016-03-03,"{""address"": ""Street 27, City 16"", ""phone"": ""5244051364"", ""email"": ""email_318@example.com""}",IT,2588.0
206,Name_749,55.0,50000,2018-06-07,"{""address"": ""Street 41, City 24"", ""phone"": ""3877187651"", ""email"": ""email_792@example.com""}",Finance,9116.0
207,Name_655,75.0,,2020-01-28,"{""address"": ""Street 94, City 31"", ""phone"": ""2912355573"", ""email"": ""email_492@example.com""}",Finance,9950.0
208,Name_171,47.0,60000,2018-11-23,,Marketing,9792.0
209,Name_541,58.0,50000,2024-04-24,"{""address"": ""Street 72, City 40"", ""phone"": ""7523897405"", ""email"": ""email_857@example.com""}",Marketing,4183.0
210,Name_36,47.0,70000,,"{""address"": ""Street 89, City 27"", ""phone"": ""3904960871"", ""email"": ""email_817@example.com""}",Marketing,3439.0
211,Name_525,74.0,60000,2022-12-31,,IT,
212,Name_160,75.0,50000,2024-08-17,"{""address"": ""Street 54, City 10"", ""phone"": ""5570357097"", ""email"": ""email_648@example.com""}",Finance,7474.0
213,Name_839,53.0,60000,2020-07-17,"{""address"": ""Street 76, City 20"", ""phone"": ""9097492212"", ""email"": ""email_921@example.com""}",HR,4323.0
214,Name_699,66.0,50000,2024-07-24,"{""address"": ""Street 35, City 35"", ""phone"": ""3175957529"", ""email"": ""email_191@example.com""}",Marketing,2187.0
215,Name_243,51.0,70000,2018-04-16,"{""address"": ""Street 1, City 30"", ""phone"": ""2208520268"", ""email"": ""email_308@example.com""}",,3231.0
216,Name_86,33.0,60000,,"{""address"": ""Street 45, City 33"", ""phone"": ""3413344251"", ""email"": ""email_918@example.com""}",IT,1118.0
217,Name_796,41.0,50000,2024-03-20,"{""address"": ""Street 6, City 3"", ""phone"": ""9776929153"", ""email"": ""email_350@example.com""}",HR,1734.0
218,Name_578,31.0,50000,2015-10-20,"{""address"": ""Street 19, City 21"", ""phone"": ""4893694949"", ""email"": ""email_96@example.com""}",IT,6382.0
219,Name_682,43.0,,2020-02-19,"{""address"": ""Street 44, City 13"", ""phone"": ""1437145750"", ""email"": ""email_160@example.com""}",Marketing,
220,Name_557,25.0,70000,2019-05-09,"{""address"": ""Street 34, City 14"", ""phone"": ""4605498595"", ""email"": ""email_61@example.com""}",IT,
221,Name_574,31.0,50000,2024-12-05,,Marketing,1817.0
222,Name_953,48.0,50000,2020-10-26,"{""address"": ""Street 71, City 29"", ""phone"": ""2409046648"", ""email"": ""email_218@example.com""}",IT,6527.0
223,Name_646,19.0,,2020-03-28,"{""address"": ""Street 89, City 18"", ""phone"": ""2751693093"", ""email"": ""email_103@example.com""}",Marketing,
224,Name_796,65.0,,,"{""address"": ""Street 69, City 29"", ""phone"": ""6113993439"", ""email"": ""email_424@example.com""}",Finance,1707.0
225,Name_28,21.0,60000,2022-10-21,"{""address"": ""Street 95, City 49"", ""phone"": ""6123009341"", ""email"": ""email_788@example.com""}",Finance,4970.0
226,Name_620,18.0,,,"{""address"": ""Street 7, City 25"", ""phone"": ""8951169427"", ""email"": ""email_725@example.com""}",Finance,3958.0
227,Name_556,72.0,,2019-11-12,"{""address"": ""Street 7, City 14"", ""phone"": ""6392538152"", ""email"": ""email_454@example.com""}",Finance,9777.0
228,Name_340,37.0,50000,2019-05-21,"{""address"": ""Street 3, City 39"", ""phone"": ""8502539094"", ""email"": ""email_668@example.com""}",Finance,6503.0
229,Name_798,76.0,70000,2023-11-01,"{""address"": ""Street 95, City 38"", ""phone"": ""2597868976"", ""email"": ""email_826@example.com""}",,
230,Name_958,31.0,60000,2016-02-01,"{""address"": ""Street 49, City 1"", ""phone"": ""4985303690"", ""email"": ""email_167@example.com""}",IT,9731.0
231,Name_331,57.0,50000,2023-11-21,"{""address"": ""Street 5, City 22"", ""phone"": ""4037406799"", ""email"": ""email_122@example.com""}",Finance,2759.0
232,Name_640,42.0,,2019-04-22,"{""address"": ""Street 15, City 42"", ""phone"": ""5949847362"", ""email"": ""email_360@example.com""}",,9404.0
233,Name_506,77.0,70000,2023-04-03,"{""address"": ""Street 26, City 7"", ""phone"": ""2545315096"", ""email"": ""email_571@example.com""}",,6216.0
234,Name_348,42.0,50000,2016-04-28,"{""address"": ""Street 76, City 3"", ""phone"": ""3636705435"", ""email"": ""email_971@example.com""}",IT,2329.0
235,Name_473,20.0,50000,2024-05-02,"{""address"": ""Street 77, City 18"", ""phone"": ""2122382644"", ""email"": ""email_178@example.com""}",IT,8908.0
236,Name_231,22.0,60000,,"{""address"": ""Street 81, City 8"", ""phone"": ""3590495475"", ""email"": ""email_992@example.com""}",Marketing,2199.0
237,Name_190,55.0,,2021-02-10,"{""address"": ""Street 65, City 36"", ""phone"": ""7143909681"", ""email"": ""email_578@example.com""}",Marketing,3705.0
238,Name_225,71.0,50000,2019-07-17,,Finance,9721.0
239,Name_385,43.0,,2021-12-07,"{""address"": ""Street 74, City 23"", ""phone"": ""4500617920"", ""email"": ""email_107@example.com""}",HR,3296.0
240,Name_377,57.0,60000,2015-11-20,"{""address"": ""Street 38, City 18"", ""phone"": ""7968900832"", ""email"": ""email_804@example.com""}",Marketing,8188.0
241,Name_283,55.0,,2015-08-02,,HR,2175.0
242,Name_958,55.0,,,"{""address"": ""Street 40, City 1"", ""phone"": ""2610995506"", ""email"": ""email_192@example.com""}",Marketing,9339.0
243,Name_633,21.0,70000,2023-07-21,"{""address"": ""Street 72, City 40"", ""phone"": ""9022268194"", ""email"": ""email_411@example.com""}",,3413.0
244,Name_628,24.0,60000,2024-08-27,"{""address"": ""Street 60, City 50"", ""phone"": ""8205733835"", ""email"": ""email_780@example.com""}",,1911.0
245,Name_973,47.0,50000,2016-03-21,,,5543.0
246,Name_745,47.0,,2016-12-10,"{""address"": ""Street 16, City 17"", ""phone"": ""8650676418"", ""email"": ""email_57@example.com""}",HR,2560.0
247,Name_259,73.0,60000,2018-08-20,"{""address"": ""Street 47, City 1"", ""phone"": ""6581227962"", ""email"": ""email_343@example.com""}",Finance,8469.0
248,Name_359,36.0,70000,2021-08-04,"{""address"": ""Street 18, City 14"", ""phone"": ""2991125379"", ""email"": ""email_946@example.com""}",Marketing,9044.0
249,Name_710,56.0,,2023-12-12,"{""address"": ""Street 87, City 4"", ""phone"": ""7174539625"", ""email"": ""email_479@example.com""}",Marketing,9172.0
250,Name_456,52.0,,2021-02-25,"{""address"": ""Street 62, City 40"", ""phone"": ""8879957856"", ""email"": ""email_462@example.com""}",HR,5453.0
251,Name_411,57.0,,,"{""address"": ""Street 55, City 34"", ""phone"": ""9266800940"", ""email"": ""email_771@example.com""}",,4302.0
252,Name_649,50.0,50000,2017-10-02,"{""address"": ""Street 46, City 37"", ""phone"": ""8719115360"", ""email"": ""email_710@example.com""}",Finance,6129.0
253,Name_318,50.0,60000,2019-02-16,"{""address"": ""Street 76, City 32"", ""phone"": ""1929961728"", ""email"": ""email_734@example.com""}",Marketing,6872.0
254,Name_677,31.0,50000,2021-12-18,"{""address"": ""Street 23, City 9"", ""phone"": ""3386497060"", ""email"": ""email_777@example.com""}",Finance,2033.0
255,Name_225,55.0,50000,,"{""address"": ""Street 15, City 23"", ""phone"": ""8902429536"", ""email"": ""email_786@example.com""}",Finance,5430.0
256,Name_819,,70000,,"{""address"": ""Street 45, City 25"", ""phone"": ""5451190269"", ""email"": ""email_216@example.com""}",IT,
257,Name_234,74.0,60000,2016-08-07,"{""address"": ""Street 49, City 34"", ""phone"": ""1799513135"", ""email"": ""email_829@example.com""}",Finance,1108.0
258,Name_684,45.0,50000,2020-05-20,"{""address"": ""Street 3, City 4"", ""phone"": ""4734090076"", ""email"": ""email_662@example.com""}",IT,5796.0
259,Name_664,31.0,70000,2016-04-26,"{""address"": ""Street 67, City 35"", ""phone"": ""2303567330"", ""email"": ""email_39@example.com""}",HR,
260,Name_975,53.0,,2017-03-25,,,8103.0
261,Name_827,55.0,50000,2024-08-02,"{""address"": ""Street 90, City 16"", ""phone"": ""2571857590"", ""email"": ""email_781@example.com""}",IT,7579.0
262,Name_374,33.0,,2020-12-31,"{""address"": ""Street 55, City 31"", ""phone"": ""4327545750"", ""email"": ""email_735@example.com""}",Finance,1592.0
263,Name_672,77.0,,2020-05-03,"{""address"": ""Street 80, City 12"", ""phone"": ""9850954379"", ""email"": ""email_198@example.com""}",,9751.0
264,Name_608,38.0,50000,2025-01-20,"{""address"": ""Street 73, City 26"", ""phone"": ""5283399543"", ""email"": ""email_479@example.com""}",Finance,4253.0
265,Name_472,45.0,,2015-07-24,"{""address"": ""Street 92, City 23"", ""phone"": ""9384669229"", ""email"": ""email_853@example.com""}",Finance,3734.0
266,Name_233,,,2017-08-13,"{""address"": ""Street 43, City 49"", ""phone"": ""7127746726"", ""email"": ""email_65@example.com""}",IT,1295.0
267,Name_692,23.0,60000,2021-03-26,"{""address"": ""Street 15, City 6"", ""phone"": ""4048804518"", ""email"": ""email_188@example.com""}",HR,2242.0
268,Name_113,58.0,70000,2024-11-13,,Finance,8630.0
269,Name_830,32.0,70000,2019-05-22,"{""address"": ""Street 71, City 27"", ""phone"": ""8613129576"", ""email"": ""email_225@example.com""}",IT,7673.0
270,Name_497,61.0,50000,2018-03-21,"{""address"": ""Street 1, City 21"", ""phone"": ""5927315480"", ""email"": ""email_684@example.com""}",Finance,4110.0
271,Name_442,20.0,,2025-01-06,"{""address"": ""Street 51, City 35"", ""phone"": ""4689347396"", ""email"": ""email_449@example.com""}",,7445.0
272,Name_564,60.0,70000,2024-12-09,"{""address"": ""Street 97, City 30"", ""phone"": ""9289227911"", ""email"": ""email_51@example.com""}",HR,4803.0
273,Name_268,64.0,50000,2015-10-30,"{""address"": ""Street 65, City 39"", ""phone"": ""7683493562"", ""email"": ""email_393@example.com""}",Finance,3517.0
274,Name_510,52.0,,2023-02-16,"{""address"": ""Street 58, City 22"", ""phone"": ""4168397835"", ""email"": ""email_722@example.com""}",HR,7545.0
275,Name_807,31.0,50000,2021-12-14,"{""address"": ""Street 25, City 32"", ""phone"": ""1372726641"", ""email"": ""email_411@example.com""}",HR,8639.0
276,Name_386,19.0,60000,2015-03-16,"{""address"": ""Street 66, City 44"", ""phone"": ""2401069644"", ""email"": ""email_601@example.com""}",,4412.0
277,Name_387,46.0,50000,2021-06-17,"{""address"": ""Street 30, City 24"", ""phone"": ""3129546411"", ""email"": ""email_397@example.com""}",,1020.0
278,Name_113,21.0,60000,2018-11-26,"{""address"": ""Street 68, City 6"", ""phone"": ""5775583851"", ""email"": ""email_650@example.com""}",Marketing,7941.0
279,Name_613,43.0,,2022-02-15,"{""address"": ""Street 50, City 48"", ""phone"": ""7639189613"", ""email"": ""email_304@example.com""}",HR,6133.0
280,Name_625,68.0,,2022-03-05,,Finance,
281,Name_952,29.0,,2018-11-24,"{""address"": ""Street 59, City 43"", ""phone"": ""5683120534"", ""email"": ""email_234@example.com""}",,5429.0
282,Name_81,,50000,2018-08-21,"{""address"": ""Street 98, City 21"", ""phone"": ""8072995623"", ""email"": ""email_62@example.com""}",Finance,8168.0
283,Name_699,34.0,,2024-09-05,"{""address"": ""Street 82, City 12"", ""phone"": ""6207075806"", ""email"": ""email_408@example.com""}",HR,9483.0
284,Name_113,,,2016-10-31,"{""address"": ""Street 9, City 17"", ""phone"": ""1291873533"", ""email"": ""email_560@example.com""}",,6091.0
285,Name_2,27.0,60000,2015-08-02,"{""address"": ""Street 67, City 10"", ""phone"": ""9109761358"", ""email"": ""email_78@example.com""}",Marketing,1619.0
286,Name_642,65.0,,2018-08-21,"{""address"": ""Street 70, City 45"", ""phone"": ""2970080167"", ""email"": ""email_501@example.com""}",HR,3701.0
287,Name_220,39.0,,2023-12-26,"{""address"": ""Street 76, City 4"", ""phone"": ""3953451721"", ""email"": ""email_470@example.com""}",Finance,7455.0
288,Name_566,58.0,,2015-09-23,"{""address"": ""Street 13, City 37"", ""phone"": ""2354060318"", ""email"": ""email_440@example.com""}",Marketing,6976.0
289,Name_855,60.0,70000,2019-03-20,"{""address"": ""Street 60, City 15"", ""phone"": ""2767570911"", ""email"": ""email_590@example.com""}",HR,2370.0
290,Name_997,38.0,,2023-03-06,"{""address"": ""Street 25, City 16"", ""phone"": ""7699833109"", ""email"": ""email_820@example.com""}",,2075.0
291,Name_736,32.0,,2022-04-01,"{""address"": ""Street 86, City 46"", ""phone"": ""1053460764"", ""email"": ""email_542@example.com""}",HR,5395.0
292,Name_225,52.0,60000,2023-03-05,"{""address"": ""Street 50, City 14"", ""phone"": ""1747144417"", ""email"": ""email_152@example.com""}",IT,3395.0
293,Name_385,,,2023-08-31,,Finance,6850.0
294,Name_403,79.0,50000,,"{""address"": ""Street 39, City 33"", ""phone"": ""1272476149"", ""email"": ""email_198@example.com""}",,
295,Name_638,38.0,60000,2017-06-23,"{""address"": ""Street 7, City 38"", ""phone"": ""7008686291"", ""email"": ""email_126@example.com""}",,9960.0
296,Name_130,38.0,60000,2018-02-07,"{""address"": ""Street 97, City 3"", ""phone"": ""5856022023"", ""email"": ""email_349@example.com""}",IT,
297,Name_53,38.0,50000,2023-02-03,"{""address"": ""Street 45, City 27"", ""phone"": ""5767690429"", ""email"": ""email_254@example.com""}",Marketing,4664.0
298,Name_684,77.0,50000,,"{""address"": ""Street 70, City 40"", ""phone"": ""1724638071"", ""email"": ""email_447@example.com""}",,6906.0
299,Name_730,61.0,70000,2016-06-30,"{""address"": ""Street 5, City 23"", ""phone"": ""1518968748"", ""email"": ""email_155@example.com""}",Marketing,6014.0
300,Name_672,49.0,70000,2022-03-19,"{""address"": ""Street 45, City 26"", ""phone"": ""1888948046"", ""email"": ""email_713@example.com""}",Marketing,1934.0
301,Name_710,72.0,,2023-01-02,"{""address"": ""Street 54, City 32"", ""phone"": ""1305067620"", ""email"": ""email_965@example.com""}",Marketing,1156.0
302,Name_416,22.0,70000,2023-05-27,"{""address"": ""Street 44, City 8"", ""phone"": ""8710112727"", ""email"": ""email_589@example.com""}",HR,
303,Name_247,56.0,50000,2023-03-06,"{""address"": ""Street 35, City 32"", ""phone"": ""1825993340"", ""email"": ""email_836@example.com""}",IT,7093.0
304,Name_836,,70000,2020-10-26,"{""address"": ""Street 51, City 43"", ""phone"": ""5925071703"", ""email"": ""email_465@example.com""}",Finance,9026.0
305,Name_439,70.0,60000,2023-12-24,,IT,8712.0
306,Name_203,35.0,50000,2023-10-28,"{""address"": ""Street 79, City 9"", ""phone"": ""4900226066"", ""email"": ""email_938@example.com""}",,4461.0
307,Name_184,38.0,,2017-04-21,"{""address"": ""Street 64, City 21"", ""phone"": ""3205502906"", ""email"": ""email_483@example.com""}",IT,1771.0
308,Name_123,25.0,60000,2017-02-10,"{""address"": ""Street 93, City 44"", ""phone"": ""2814337378"", ""email"": ""email_110@example.com""}",Finance,7434.0
309,Name_401,61.0,60000,2021-03-18,"{""address"": ""Street 63, City 3"", ""phone"": ""1904620014"", ""email"": ""email_998@example.com""}",HR,2016.0
310,Name_767,69.0,60000,2019-03-30,"{""address"": ""Street 29, City 10"", ""phone"": ""5397460251"", ""email"": ""email_833@example.com""}",,8297.0
311,Name_294,51.0,50000,2016-10-29,"{""address"": ""Street 70, City 20"", ""phone"": ""8240648212"", ""email"": ""email_28@example.com""}",HR,5447.0
312,Name_280,27.0,50000,2021-11-01,"{""address"": ""Street 56, City 1"", ""phone"": ""9862488868"", ""email"": ""email_693@example.com""}",,3426.0
313,Name_837,68.0,,2024-06-11,"{""address"": ""Street 4, City 16"", ""phone"": ""8504594207"", ""email"": ""email_11@example.com""}",Finance,4046.0
314,Name_884,,70000,2019-03-23,,HR,9062.0
315,Name_610,74.0,70000,2022-06-07,"{""address"": ""Street 2, City 36"", ""phone"": ""2545968498"", ""email"": ""email_454@example.com""}",Finance,2122.0
316,Name_198,41.0,70000,2018-03-31,"{""address"": ""Street 98, City 20"", ""phone"": ""3403647246"", ""email"": ""email_394@example.com""}",Finance,2923.0
317,Name_982,57.0,70000,2016-01-16,"{""address"": ""Street 79, City 17"", ""phone"": ""8379419079"", ""email"": ""email_296@example.com""}",IT,9625.0
318,Name_907,41.0,60000,,"{""address"": ""Street 89, City 33"", ""phone"": ""8313741977"", ""email"": ""email_334@example.com""}",,4648.0
319,Name_511,73.0,50000,2020-04-26,"{""address"": ""Street 55, City 2"", ""phone"": ""2134618723"", ""email"": ""email_984@example.com""}",Marketing,6555.0
320,Name_752,49.0,70000,,"{""address"": ""Street 14, City 9"", ""phone"": ""7774885250"", ""email"": ""email_905@example.com""}",Marketing,
321,Name_144,73.0,60000,2022-10-25,"{""address"": ""Street 75, City 11"", ""phone"": ""9519299311"", ""email"": ""email_113@example.com""}",HR,3424.0
322,Name_609,50.0,50000,2018-11-17,"{""address"": ""Street 85, City 21"", ""phone"": ""8049631113"", ""email"": ""email_163@example.com""}",Finance,1548.0
323,Name_201,55.0,50000,2020-09-08,"{""address"": ""Street 71, City 37"", ""phone"": ""5852577269"", ""email"": ""email_361@example.com""}",IT,7048.0
324,Name_124,,50000,2023-08-22,"{""address"": ""Street 88, City 42"", ""phone"": ""6604507085"", ""email"": ""email_179@example.com""}",,4098.0
325,Name_187,74.0,,2019-01-14,"{""address"": ""Street 87, City 41"", ""phone"": ""8113798294"", ""email"": ""email_294@example.com""}",HR,7260.0
326,Name_326,73.0,,2019-06-17,"{""address"": ""Street 95, City 48"", ""phone"": ""5772373963"", ""email"": ""email_209@example.com""}",Finance,2336.0
327,Name_464,68.0,50000,2017-02-02,"{""address"": ""Street 29, City 21"", ""phone"": ""4183134493"", ""email"": ""email_787@example.com""}",Marketing,3199.0
328,Name_349,76.0,60000,2016-03-25,"{""address"": ""Street 20, City 2"", ""phone"": ""3692112673"", ""email"": ""email_460@example.com""}",Marketing,8059.0
